,Unnamed: 0,PropertyID,SaleDollarCnt,TransDate,censusblockgroup,ZoneCodeCounty,Usecode,BedroomCnt,BathroomCnt,FinishedSquareFeet,GarageSquareFeet,LotSizeSquareFeet,StoryCnt,BuiltYear,ViewType,Latitude,Longitude,BGMedHomeValue,BGMedRent,BGMedYearBuilt,BGPctOwn,BGPctVacant,BGMedIncome,BGPctKids,BGMedAge,TransYear,TransMonth,TransDay,BlockGroup,Block
10928,10928,96665812,895000.0,8/19/2015,530000000000.0,SF 7200,9,4.0,4.0,3490.0,750.0,7676,3,2011.0,0,47703745,-122278035,496600.0,1516.0,1963.0,0.8907,0.0581,84135,0.4832,41.1,2015,8,19,530330022001,530330022001000.0
10929,10929,96666058,348000.0,7/1/2015,530000000000.0,RS9.6,9,3.0,2.5,2270.0,500.0,5663,2,2010.0,0,47273832,-122347479,272300.0,1714.0,1991.0,0.9038,0.0545,78077,0.4808,35.6,2015,7,1,530330303041,530330303041014.0
10930,10930,96666073,368550.0,7/18/2015,530000000000.0,LR1,9,2.0,1.5,750.0,0.0,1170,2,2009.0,0,47592546,-122300189,384800.0,850.0,1942.0,0.4747,0.1842,50076,0.2384,35.5,2015,7,18,530330089004,530330089004016.0
10931,10931,96666326,799980.0,7/29/2015,530000000000.0,R4,9,6.0,3.5,3370.0,420.0,16960,2,2014.0,0,47613347,-122059841,462600.0,,1980.0,0.9025,0.0639,93674,0.5517,41.9,2015,7,29,530330322034,530330322034009.0
10932,10932,96666564,650000.0,8/6/2015,530000000000.0,R4,9,3.0,3.0,2220.0,410.0,16660,2,2010.0,0,47507455,-122143647,447400.0,1198.0,1994.0,0.8978,0.0,122000,0.458,39.2,2015,8,6,530330251014,530330251014017.0
10933,10933,96666573,730000.0,9/5/2015,530000000000.0,R12,9,3.0,3.0,2250.0,440.0,4050,2,2004.0,0,47664678,-122083752,634600.0,,2005.0,1.0,0.0,204167,0.9341,30.8,2015,9,5,530330323133,530330323133025.0
10934,10934,96666594,554990.0,5/16/2015,530000000000.0,R6,9,3.0,2.5,2100.0,400.0,6092,2,2013.0,0,47750801,-122238624,358500.0,1220.0,1981.0,0.8345,0.0821,99740,0.264,37.5,2015,5,16,530330221023,530330221023009.0
10935,10935,96666769,779900.0,6/16/2015,530000000000.0,UVEV,9,4.0,3.25,2920.0,400.0,4501,2,2015.0,0,47530392,-122072433,606800.0,1451.0,,0.6024,0.0128,127276,0.3272,34.5,2015,6,16,530330250062,530330250062019.0
10936,10936,96666882,807500.0,5/22/2015,530000000000.0,R5,9,5.0,4.0,3660.0,470.0,5846,2,2000.0,0,47684117,-122160954,449000.0,1380.0,1985.0,0.811,0.0,108092,0.4141,34.0,2015,5,22,530330226052,530330226052001.0
10937,10937,96667011,720000.0,9/3/2015,530000000000.0,R4,9,3.0,2.0,1980.0,390.0,20897,1,2011.0,0,47582818,-122008867,629900.0,,1977.0,0.9246,0.0348,118688,0.3607,47.2,2015,9,3,530330322131,530330322131007.0
10938,10938,96667347,550000.0,6/19/2015,530000000000.0,MU,9,3.0,2.75,2200.0,380.0,5414,2,2011.0,0,47517241,-121874702,396900.0,820.0,2003.0,0.8697,0.0264,104665,0.5613,34.5,2015,6,19,530330326021,530330326021014.0
10939,10939,96668085,400095.0,4/11/2015,530000000000.0,SR4.5,9,4.0,2.75,2340.0,600.0,6187,2,2015.0,0,47373695,-122158853,400800.0,,1978.0,0.9023,0.0,134167,0.1635,48.7,2015,4,11,530330317035,530330317035015.0
10940,10940,96668205,2000000.0,6/26/2015,530000000000.0,RSA 6,9,3.0,2.0,2210.0,0.0,13409,1,1960.0,78,47698428,-122227517,601900.0,1453.0,1977.0,0.4764,0.0,85571,0.1974,45.5,2015,6,26,530330222033,530330222033011.0
10941,10941,96668805,554000.0,5/16/2015,530000000000.0,LR2,9,3.0,3.0,1810.0,340.0,2708,2,2015.0,0,47563855,-122292171,263400.0,691.0,1995.0,0.3391,0.0542,26992,0.1237,50.6,2015,5,16,530330101004,530330101004022.0
10942,10942,96669139,311000.0,8/26/2015,530000000000.0,R8,9,3.0,3.0,1400.0,380.0,3915,2,2011.0,0,47365844,-122017593,307000.0,,1995.0,0.9114,0.0357,104961,0.4283,34.1,2015,8,26,530330320104,530330320104016.0
10943,10943,96669678,277400.0,7/11/2015,530000000000.0,PUD,9,3.0,2.5,1608.0,340.0,4500,2,2013.0,0,47260310,-122197943,302400.0,,1994.0,1.0,0.0908,104899,0.4023,43.3,2015,7,11,530330310001,530330310001017.0
10944,10944,96669811,665000.0,4/18/2015,530000000000.0,LR2,9,3.0,2.5,2130.0,640.0,2527,2,2015.0,0,47563862,-122291585,263400.0,691.0,1995.0,0.3391,0.0542,26992,0.1237,50.6,2015,4,18,530330101004,530330101004022.0
10945,10945,96669881,637000.0,7/7/2015,530000000000.0,MU,9,4.0,2.75,2880.0,490.0,6554,2,2009.0,0,47520956,-121873185,396900.0,820.0,2003.0,0.8697,0.0264,104665,0.5613,34.5,2015,7,7,530330326021,530330326021014.0
10946,10946,96670120,395000.0,8/1/2015,530000000000.0,R10,9,3.0,3.0,1630.0,340.0,3099,2,2010.0,0,47486865,-122152664,350000.0,,1983.0,0.9629,0.0,90391,0.388,35.8,2015,8,1,530330256021,530330256021002.0
10947,10947,96670353,435000.0,4/1/2015,530000000000.0,R6,9,4.0,3.0,3100.0,420.0,4699,2,2010.0,0,47378478,-122022733,307000.0,,1995.0,0.9114,0.0357,104961,0.4283,34.1,2015,4,1,530330320104,530330320104003.0
10948,10948,96670429,441000.0,5/27/2015,530000000000.0,R4,9,4.0,2.5,2760.0,460.0,6009,2,2009.0,0,47733862,-121966246,372400.0,,1996.0,0.9604,0.0561,113912,0.5733,35.0,2015,5,27,530330324021,530330324021002.0
10949,10949,96670582,1085612.0,6/16/2015,530000000000.0,R4,9,4.0,3.5,3030.0,870.0,26892,2,2015.0,79,47695491,-122164668,367900.0,1224.0,1989.0,0.3037,0.0288,77500,0.2679,28.7,2015,6,16,530330226051,530330226051043.0
10950,10950,96670897,300000.0,4/4/2015,530000000000.0,PUD,9,4.0,3.0,1984.0,420.0,4419,2,2010.0,0,47351390,-122212768,124500.0,869.0,1987.0,0.7138,0.1,45313,0.3591,32.2,2015,4,4,530330305032,530330305032012.0
10951,10951,96670930,750000.0,8/19/2015,530000000000.0,R6,9,6.0,4.0,3890.0,430.0,6660,2,2010.0,0,47521081,-122158160,723800.0,2001.0,2002.0,0.9733,0.0142,167240,0.4985,39.1,2015,8,19,530330250051,530330250051024.0
10952,10952,96671031,518000.0,4/14/2015,530000000000.0,R4,9,5.0,3.0,2890.0,420.0,13104,2,2006.0,0,47727588,-121958247,372400.0,,1996.0,0.9604,0.0561,113912,0.5733,35.0,2015,4,14,530330324021,530330324021007.0
10953,10953,96671179,500000.0,9/26/2015,530000000000.0,SF 5000,9,3.0,2.25,1770.0,110.0,2500,2,2008.0,0,47565324,-122358713,313800.0,1057.0,1944.0,0.5937,0.049,80368,0.196,36.0,2015,9,26,530330099002,530330099002006.0
10954,10954,96671363,835000.0,5/12/2015,530000000000.0,R4,9,5.0,3.25,3090.0,410.0,11385,2,2014.0,244,47617160,-122066177,462600.0,,1980.0,0.9025,0.0639,93674,0.5517,41.9,2015,5,12,530330322034,530330322034010.0
10955,10955,96671528,1577570.0,4/17/2015,530000000000.0,SF 5000,9,4.0,3.5,2810.0,530.0,4600,2,2015.0,78,47621537,-122301110,426400.0,1583.0,1960.0,0.7185,0.0357,100089,0.2815,40.4,2015,4,17,530330077002,530330077002007.0
10956,10956,96671775,716500.0,4/4/2015,530000000000.0,UVEV,9,3.0,2.5,2340.0,460.0,2155,2,2012.0,0,47530056,-122073256,606800.0,1451.0,,0.6024,0.0128,127276,0.3272,34.5,2015,4,4,530330250062,530330250062025.0
10957,10957,96672421,525000.0,6/6/2015,530000000000.0,SR6,9,4.0,2.5,2394.0,772.0,6428,2,2007.0,0,47357332,-122203160,290800.0,828.0,1985.0,0.5218,0.0,47454,0.3446,41.3,2015,6,6,530330297002,530330297002024.0
10958,10958,96672833,402792.0,4/4/2015,530000000000.0,SR3,9,5.0,2.5,2795.0,500.0,4651,2,2014.0,0,47337365,-122180966,342300.0,,2001.0,0.9744,0.0509,71840,0.4732,35.6,2015,4,4,530330296022,530330296022014.0
10959,10959,96673166,1025000.0,7/11/2015,530000000000.0,R4,9,4.0,2.5,3010.0,840.0,16640,2,2015.0,0,47695622,-122164658,367900.0,1224.0,1989.0,0.3037,0.0288,77500,0.2679,28.7,2015,7,11,530330226051,530330226051043.0
10960,10960,96673273,279950.0,4/14/2015,530000000000.0,PUD,9,3.0,3.0,1608.0,340.0,4800,2,2013.0,0,47258660,-122199667,302400.0,,1994.0,1.0,0.0908,104899,0.4023,43.3,2015,4,14,530330310001,530330310001017.0
10961,10961,96673347,525000.0,4/1/2015,530000000000.0,R8,9,3.0,2.5,3030.0,470.0,4500,2,2009.0,0,47494431,-122150013,440000.0,2001.0,2003.0,0.8234,0.0415,113447,0.6117,32.6,2015,4,1,530330251023,530330251023015.0
10962,10962,96673400,589000.0,6/26/2015,530000000000.0,LR2,9,3.0,1.75,1820.0,380.0,3369,2,2015.0,0,47563772,-122292146,263400.0,691.0,1995.0,0.3391,0.0542,26992,0.1237,50.6,2015,6,26,530330101004,530330101004022.0
10963,10963,96673457,515000.0,8/4/2015,530000000000.0,SF 5000,9,5.0,3.0,2550.0,500.0,5027,1,2008.0,0,47549311,-122302720,324200.0,533.0,1959.0,0.6047,0.1418,102663,0.5044,40.1,2015,8,4,530330104023,530330104023011.0
10964,10964,96673562,386000.0,4/1/2015,530000000000.0,SR6,9,4.0,2.5,2480.0,420.0,6079,2,2012.0,0,47352112,-122175724,313800.0,1181.0,1999.0,0.8488,0.0,84956,0.5956,27.8,2015,4,1,530330296023,530330296023001.0
10965,10965,96673717,855000.0,6/19/2015,530000000000.0,SFS,9,4.0,3.5,3540.0,750.0,7768,2,2000.0,0,47552191,-122095266,694000.0,,1994.0,0.875,0.0597,162692,0.2705,46.7,2015,6,19,530330250034,530330250034001.0
10966,10966,96674106,875000.0,9/16/2015,530000000000.0,LR3,9,3.0,3.0,1620.0,0.0,7994,2,2011.0,78,47642005,-122313735,766400.0,1092.0,1939.0,0.4797,0.0,73167,0.1728,29.3,2015,9,16,530330061002,530330061002021.0
10967,10967,96674245,499000.0,4/17/2015,530000000000.0,R4,9,4.0,3.0,3100.0,590.0,5700,2,2011.0,0,47369623,-122057595,394600.0,1244.0,1984.0,0.8862,0.1226,111438,0.3433,41.3,2015,4,17,530330320081,530330320081019.0
10968,10968,96674307,875000.0,8/15/2015,530000000000.0,R4,9,4.0,2.5,3050.0,480.0,5000,2,2014.0,244,47620031,-122066551,462600.0,,1980.0,0.9025,0.0639,93674,0.5517,41.9,2015,8,15,530330322034,530330322034010.0
10969,10969,96674423,476000.0,9/18/2015,530000000000.0,"R 5400A, OP",9,3.0,3.0,1760.0,460.0,2880,2,2011.0,0,47745018,-122181071,264500.0,2001.0,1993.0,0.8737,0.0582,69846,0.2487,38.6,2015,9,18,530330219051,530330219051015.0
10970,10970,96674603,1535000.0,9/26/2015,530000000000.0,R1,9,5.0,4.5,4280.0,780.0,13773,2,2015.0,0,47601587,-122058820,681100.0,,1994.0,0.9719,0.0671,196250,0.5247,39.4,2015,9,26,530330322033,530330322033034.0
10971,10971,96674705,710000.0,7/24/2015,530000000000.0,SF 7200,9,4.0,2.5,2580.0,480.0,7896,2,2013.0,0,47728195,-122351600,199800.0,495.0,1979.0,0.2371,0.1368,24545,0.0283,63.5,2015,7,24,530330004013,530330004013000.0
10972,10972,96674767,399950.0,9/16/2015,530000000000.0,R4,9,4.0,3.0,3181.0,441.0,5831,2,2014.0,0,47271713,-122297524,289400.0,,1983.0,0.9184,0.0866,69286,0.3047,44.3,2015,9,16,530330304041,530330304041009.0
10973,10973,96675050,426000.0,7/18/2015,530000000000.0,R8,9,3.0,2.5,1900.0,290.0,4000,2,2008.0,0,47738037,-121983772,380800.0,2001.0,1995.0,0.7253,0.0,124617,0.704,31.5,2015,7,18,530330324013,530330324013035.0
10974,10974,96675113,450000.0,5/30/2015,530000000000.0,SF 5000,9,4.0,4.0,2110.0,440.0,2116,2,2011.0,0,47540267,-122286849,318200.0,207.0,2004.0,0.5013,0.0,42872,0.244,36.3,2015,5,30,530330110011,530330110011005.0
10975,10975,96675191,701000.0,5/19/2015,530000000000.0,MU,9,4.0,3.0,3340.0,490.0,5314,2,2010.0,0,47516723,-121884690,431300.0,1701.0,,0.762,0.0512,123675,0.6391,32.9,2015,5,19,530330326023,530330326023052.0
10976,10976,96675274,687500.0,6/12/2015,530000000000.0,R4,9,4.0,3.25,3560.0,740.0,9821,2,2012.0,0,47482345,-122133491,395500.0,1750.0,2002.0,0.9431,0.0409,125000,0.4739,36.0,2015,6,12,530330256023,530330256023018.0
10977,10977,96675453,396595.0,5/1/2015,530000000000.0,SR3,9,4.0,2.5,2586.0,608.0,4651,2,2014.0,0,47337280,-122180683,342300.0,,2001.0,0.9744,0.0509,71840,0.4732,35.6,2015,5,1,530330296022,530330296022014.0
10978,10978,96675536,1550000.0,7/17/2015,530000000000.0,R5,9,4.0,4.0,4080.0,830.0,12290,2,2010.0,0,47565221,-122167772,579000.0,2001.0,1976.0,0.8958,0.0261,134000,0.372,43.6,2015,7,17,530330249014,530330249014008.0
10979,10979,96675551,633000.0,6/18/2015,530000000000.0,R4,9,4.0,2.75,3200.0,550.0,5873,2,2011.0,0,47480813,-122124921,334300.0,,1971.0,0.8605,0.0,84886,0.5345,37.9,2015,6,18,530330319032,530330319032012.0
10980,10980,96675597,576000.0,4/17/2015,530000000000.0,R8,9,4.0,2.5,3340.0,510.0,6924,2,2009.0,0,47495063,-122148712,440000.0,2001.0,2003.0,0.8234,0.0415,113447,0.6117,32.6,2015,4,17,530330251023,530330251023015.0
10981,10981,96675662,1007500.0,4/9/2015,530000000000.0,SF 7200,9,4.0,4.0,3510.0,530.0,7200,2,2009.0,0,47553726,-122398118,595700.0,1397.0,1947.0,0.8253,0.0,111375,0.2635,45.9,2015,4,9,530330106005,530330106005016.0
10982,10982,96675671,885000.0,5/28/2015,530000000000.0,R6,9,4.0,3.25,3420.0,810.0,8051,2,2014.0,0,47772977,-122382833,590200.0,1398.0,1958.0,0.9137,0.0943,129531,0.2946,50.6,2015,5,28,530330201003,530330201003020.0
10983,10983,96676320,430100.0,7/17/2015,530000000000.0,R10,9,3.0,2.5,2970.0,760.0,5557,2,2006.0,0,47448429,-122203700,447200.0,857.0,1995.0,0.4873,0.0531,80341,0.3418,34.0,2015,7,17,530330258062,530330258062003.0
10984,10984,96676636,369000.0,9/1/2015,530000000000.0,SR3,9,3.0,2.5,2070.0,426.0,3916,2,2014.0,0,47341715,-122180532,342300.0,,2001.0,0.9744,0.0509,71840,0.4732,35.6,2015,9,1,530330296022,530330296022015.0
10985,10985,96676893,575000.0,7/1/2015,530000000000.0,URPSO,9,2.0,2.0,1560.0,460.0,4498,1,2010.0,0,47709598,-122017794,572900.0,2001.0,2004.0,0.9537,0.0688,77500,0.1117,64.1,2015,7,1,530330323271,530330323271042.0
10986,10986,96677043,690000.0,7/7/2015,530000000000.0,LR2,9,3.0,3.0,2060.0,0.0,3320,2,2015.0,0,47563699,-122291539,263400.0,691.0,1995.0,0.3391,0.0542,26992,0.1237,50.6,2015,7,7,530330101004,530330101004022.0
10987,10987,96677069,552900.0,4/1/2015,530000000000.0,R4,9,4.0,3.5,3828.0,524.0,18900,3,2014.0,0,47286215,-122278680,271400.0,1344.0,1971.0,0.8177,0.1028,84063,0.4062,31.4,2015,4,1,530330304014,530330304014006.0
10988,10988,96677137,848500.0,9/9/2015,530000000000.0,R6,9,4.0,2.75,3340.0,550.0,5379,2,2010.0,0,47606211,-122046702,444200.0,1833.0,1994.0,0.8211,0.0838,109523,0.4195,36.0,2015,9,9,530330322031,530330322031016.0
10989,10989,96677196,549950.0,8/21/2015,530000000000.0,RA5,9,3.0,3.0,2870.0,390.0,13260,2,2015.0,0,47467323,-122072639,496200.0,1225.0,1981.0,0.9301,0.0567,106042,0.3447,44.1,2015,8,21,530330319041,530330319041027.0
10990,10990,96677293,405000.0,5/2/2015,530000000000.0,R6,9,5.0,3.25,2400.0,590.0,4900,2,2011.0,0,47354999,-122057431,270100.0,1591.0,1996.0,0.7779,0.042,78910,0.2713,45.1,2015,5,2,530330320062,530330320062041.0
10991,10991,96677575,365000.0,6/20/2015,530000000000.0,RS9.6,9,4.0,2.5,2304.0,510.0,5342,2,2012.0,0,47304615,-122275352,247100.0,1177.0,2002.0,0.4391,0.0,77737,0.3483,32.2,2015,6,20,530330304011,530330304011037.0
10992,10992,96677852,331210.0,4/9/2015,530000000000.0,R4,9,4.0,3.0,2240.0,400.0,4800,2,2014.0,0,47291669,-122265159,293600.0,867.0,1980.0,0.8641,0.1997,85260,0.3966,42.1,2015,4,9,530330304012,530330304012017.0
10993,10993,96678011,355000.0,7/22/2015,530000000000.0,SR8,9,4.0,2.5,2350.0,420.0,4622,2,2010.0,0,47388166,-122161539,312200.0,1648.0,1991.0,0.8436,0.0,99250,0.3457,41.5,2015,7,22,530330318001,530330318001024.0
10994,10994,96678353,840000.0,4/16/2015,530000000000.0,R5,9,4.0,3.0,2480.0,490.0,4602,2,2000.0,0,47683453,-122161055,449000.0,1380.0,1985.0,0.811,0.0,108092,0.4141,34.0,2015,4,16,530330226052,530330226052001.0
10995,10995,96678993,398500.0,6/6/2015,530000000000.0,SR6,9,4.0,2.75,2894.0,406.0,5968,2,2011.0,0,47373475,-122165113,400800.0,,1978.0,0.9023,0.0,134167,0.1635,48.7,2015,6,6,530330317035,530330317035014.0
10996,10996,96679364,599832.0,4/16/2015,530000000000.0,MU,9,3.0,3.0,3230.0,520.0,5200,2,2014.0,0,47518697,-121877188,396900.0,820.0,2003.0,0.8697,0.0264,104665,0.5613,34.5,2015,4,16,530330326021,530330326021020.0
10997,10997,96679664,375000.0,6/17/2015,530000000000.0,SR4.5,9,4.0,2.75,2296.0,400.0,16840,2,2012.0,0,47402082,-122215250,415500.0,2001.0,1997.0,0.8495,0.0456,94602,0.5716,33.2,2015,6,17,530330292042,530330292042001.0
10998,10998,96679731,499900.0,7/1/2015,530000000000.0,RS15.0,9,3.0,2.5,2218.0,652.0,22356,1,2015.0,0,47282249,-122340625,285700.0,889.0,1982.0,0.5862,0.0,66645,0.3517,37.8,2015,7,1,530330303042,530330303042019.0
10999,10999,96679944,500000.0,9/15/2015,530000000000.0,R4,9,5.0,2.5,3060.0,560.0,8313,2,2007.0,0,47368812,-122055735,394600.0,1244.0,1984.0,0.8862,0.1226,111438,0.3433,41.3,2015,9,15,530330320081,530330320081016.0
11000,11000,96680278,1440000.0,7/30/2015,530000000000.0,RA2.5,9,4.0,3.5,4230.0,1020.0,92924,2,2006.0,0,47658563,-122017644,611500.0,,1990.0,0.9192,0.0946,131189,0.4735,43.5,2015,7,30,530330323153,530330323153006.0
11001,11001,96680644,463000.0,9/5/2015,530000000000.0,R6P,9,4.0,3.5,2340.0,500.0,6131,2,2015.0,0,47500791,-122222980,270900.0,909.0,1959.0,0.6891,0.0412,68438,0.3095,38.5,2015,9,5,530330260024,530330260024007.0
11002,11002,96680795,1150000.0,6/19/2015,530000000000.0,URPSO,9,2.0,2.5,3360.0,390.0,11139,2,2011.0,247,47712141,-122018072,572900.0,2001.0,2004.0,0.9537,0.0688,77500,0.1117,64.1,2015,6,19,530330323271,530330323271042.0
11003,11003,96681001,683407.0,5/19/2015,530000000000.0,MU,9,4.0,2.75,3170.0,520.0,6611,2,2014.0,0,47517838,-121875132,396900.0,820.0,2003.0,0.8697,0.0264,104665,0.5613,34.5,2015,5,19,530330326021,530330326021044.0
11004,11004,96681015,274950.0,4/10/2015,530000000000.0,PUD,9,3.0,3.0,1608.0,340.0,4000,2,2014.0,0,47258500,-122197910,302400.0,,1994.0,1.0,0.0908,104899,0.4023,43.3,2015,4,10,530330310001,530330310001017.0
11005,11005,96681059,757500.0,4/15/2015,530000000000.0,R5,9,4.0,3.0,3420.0,390.0,6845,2,2009.0,0,47677651,-122156193,449000.0,1380.0,1985.0,0.811,0.0,108092,0.4141,34.0,2015,4,15,530330226052,530330226052016.0
11006,11006,96681429,336000.0,7/11/2015,530000000000.0,PUD,9,3.0,2.5,2242.0,391.0,5200,2,2012.0,0,47257848,-122200772,302400.0,,1994.0,1.0,0.0908,104899,0.4023,43.3,2015,7,11,530330310001,530330310001017.0
11007,11007,96681691,375000.0,9/24/2015,530000000000.0,SR3,9,4.0,3.0,1800.0,373.0,3640,2,2013.0,0,47342632,-122180328,342300.0,,2001.0,0.9744,0.0509,71840,0.4732,35.6,2015,9,24,530330296022,530330296022015.0
11008,11008,96681739,477000.0,5/30/2015,530000000000.0,R4,9,3.0,2.5,2141.0,440.0,8328,2,2009.0,0,47454986,-122127996,355400.0,,1970.0,0.9055,0.0,90455,0.2195,60.4,2015,5,30,530330319072,530330319072001.0
11009,11009,96681986,349855.0,9/26/2015,530000000000.0,SR3,9,4.0,2.75,2444.0,462.0,4169,2,2014.0,0,47342281,-122180922,342300.0,,2001.0,0.9744,0.0509,71840,0.4732,35.6,2015,9,26,530330296022,530330296022015.0
11010,11010,96682022,529000.0,5/9/2015,530000000000.0,R4,9,3.0,1.75,2340.0,400.0,7724,1,2010.0,0,47459328,-122134106,238600.0,1232.0,2002.0,0.7928,0.0385,78011,0.2292,37.8,2015,5,9,530330319073,530330319073012.0
11011,11011,96682046,472000.0,4/30/2015,530000000000.0,R4,9,5.0,3.0,2570.0,446.0,7412,2,2006.0,0,47726545,-121956801,372400.0,,1996.0,0.9604,0.0561,113912,0.5733,35.0,2015,4,30,530330324021,530330324021007.0
11012,11012,96682146,270000.0,4/15/2015,530000000000.0,R4P,9,3.0,2.5,1780.0,400.0,5015,2,2010.0,0,47335164,-122052148,325600.0,,1997.0,0.9721,0.0,113500,0.439,36.4,2015,4,15,530330316011,530330316011004.0
11013,11013,96682216,735000.0,4/22/2015,530000000000.0,UV,9,4.0,4.0,2340.0,400.0,2810,2,2011.0,78,47540293,-122028016,471500.0,1521.0,2004.0,0.5799,0.0882,111008,0.4208,33.0,2015,4,22,530330322103,530330322103047.0
11014,11014,96682305,565000.0,8/18/2015,530000000000.0,R4,9,4.0,2.5,2660.0,680.0,9601,2,2011.0,0,47481820,-122149683,350000.0,,1983.0,0.9629,0.0,90391,0.388,35.8,2015,8,18,530330256021,530330256021024.0
11015,11015,96682672,366000.0,6/20/2015,530000000000.0,RA2.5,9,4.0,2.5,2550.0,400.0,13939,2,2012.0,0,47454899,-122084081,283800.0,2001.0,1989.0,0.8324,0.0,109135,0.2878,40.1,2015,6,20,530330319061,530330319061050.0
11016,11016,96683068,482500.0,8/29/2015,530000000000.0,R6,9,4.0,3.0,2850.0,670.0,4650,2,2004.0,0,47355404,-122026385,312800.0,1245.0,2002.0,0.8349,0.0614,105050,0.7009,30.3,2015,8,29,530330316042,530330316042003.0
11017,11017,96683144,401000.0,9/24/2015,530000000000.0,R6,9,3.0,2.5,1910.0,460.0,7200,2,2015.0,0,47514528,-122368457,292700.0,967.0,1965.0,0.8125,0.2117,61716,0.5764,33.9,2015,9,24,530330266002,530330266002005.0
11018,11018,96683317,430000.0,6/24/2015,530000000000.0,R4,9,3.0,2.5,2130.0,500.0,6850,2,2011.0,0,47733261,-121975998,346800.0,1313.0,1989.0,0.7856,0.0,100362,0.4426,34.1,2015,6,24,530330324022,530330324022001.0
11019,11019,96683395,915000.0,5/9/2015,530000000000.0,R5,9,4.0,2.5,2910.0,450.0,4356,3,2010.0,0,47670473,-122145505,458200.0,1190.0,1975.0,0.6243,0.0234,141813,0.3573,41.2,2015,5,9,530330226061,530330226061009.0
11020,11020,96683477,403024.0,4/1/2015,530000000000.0,SR4.5,9,3.0,2.5,2320.0,620.0,5701,2,2014.0,0,47373115,-122159963,400800.0,,1978.0,0.9023,0.0,134167,0.1635,48.7,2015,4,1,530330317035,530330317035015.0
11021,11021,96683553,589000.0,9/1/2015,530000000000.0,MU,9,4.0,3.0,2590.0,680.0,7650,2,2012.0,0,47515586,-121869290,396900.0,820.0,2003.0,0.8697,0.0264,104665,0.5613,34.5,2015,9,1,530330326021,530330326021014.0
11022,11022,96683566,589000.0,5/15/2015,530000000000.0,URPSO,9,2.0,2.0,1850.0,430.0,4667,1,2010.0,0,47710097,-122014408,572900.0,2001.0,2004.0,0.9537,0.0688,77500,0.1117,64.1,2015,5,15,530330323271,530330323271041.0
11023,11023,96683774,479950.0,8/29/2015,530000000000.0,R4,9,4.0,2.5,2910.0,700.0,15449,2,2015.0,0,47336790,-122050695,455500.0,,1975.0,0.9292,0.1152,105250,0.1849,46.9,2015,8,29,530330316051,530330316051005.0
11024,11024,96683862,534950.0,5/13/2015,530000000000.0,R4,9,5.0,3.0,3220.0,700.0,10572,2,2006.0,0,47726936,-121956826,372400.0,,1996.0,0.9604,0.0561,113912,0.5733,35.0,2015,5,13,530330324021,530330324021007.0
11025,11025,96684096,315000.0,8/15/2015,530000000000.0,PUD,9,4.0,3.0,2477.0,504.0,4132,2,2010.0,0,47351062,-122212387,124500.0,869.0,1987.0,0.7138,0.1,45313,0.3591,32.2,2015,8,15,530330305032,530330305032005.0
11026,11026,96684147,379900.0,6/27/2015,530000000000.0,R8,9,3.0,2.5,1670.0,360.0,4846,2,2009.0,0,47491897,-122151985,321900.0,1136.0,1996.0,0.6037,0.0,75788,0.3468,32.7,2015,6,27,530330251024,530330251024018.0
11027,11027,96684279,618290.0,5/12/2015,530000000000.0,MU,9,4.0,3.0,3100.0,520.0,5100,2,2015.0,0,47519461,-121876662,396900.0,820.0,2003.0,0.8697,0.0264,104665,0.5613,34.5,2015,5,12,530330326021,530330326021044.0
11028,11028,96684836,400000.0,7/25/2015,530000000000.0,R8,9,3.0,4.0,2070.0,380.0,4192,2,2012.0,0,47735150,-121966896,372400.0,,1996.0,0.9604,0.0561,113912,0.5733,35.0,2015,7,25,530330324021,530330324021002.0
11029,11029,96684848,923654.0,9/11/2015,530000000000.0,UVEV,9,5.0,4.0,3300.0,420.0,6901,2,2015.0,0,47530212,-122072418,606800.0,1451.0,,0.6024,0.0128,127276,0.3272,34.5,2015,9,11,530330250062,530330250062019.0
11030,11030,96684935,640000.0,5/1/2015,530000000000.0,R6,9,4.0,2.75,2650.0,500.0,6970,2,2015.0,0,47757457,-122312542,294300.0,1115.0,1976.0,0.6435,0.0,73167,0.3681,39.8,2015,5,1,530330205002,530330205002001.0
11031,11031,96685264,829900.0,9/12/2015,530000000000.0,UVEV,9,4.0,3.25,2780.0,420.0,4605,2,2014.0,0,47529991,-122073538,606800.0,1451.0,,0.6024,0.0128,127276,0.3272,34.5,2015,9,12,530330250062,530330250062019.0
11032,11032,96685388,664500.0,5/13/2015,530000000000.0,GDC,9,4.0,2.25,3070.0,100.0,9210,2,2010.0,0,47763771,-122195757,323600.0,927.0,1981.0,0.4303,0.0,52379,0.2848,35.0,2015,5,13,530330218042,530330218042003.0
11033,11033,96685430,440000.0,8/15/2015,530000000000.0,R6,9,4.0,3.0,2190.0,1230.0,4380,2,2011.0,0,47378391,-122022117,307000.0,,1995.0,0.9114,0.0357,104961,0.4283,34.1,2015,8,15,530330320104,530330320104003.0
11034,11034,96685633,545950.0,4/1/2015,530000000000.0,R8,9,4.0,2.5,2490.0,440.0,5570,2,2015.0,0,47485153,-122153700,350000.0,,1983.0,0.9629,0.0,90391,0.388,35.8,2015,4,1,530330256021,530330256021002.0
