,100 Block Address,Offense ID,Longitude,Latitude,BlockGroup
24670,137XX BLOCK OF 25TH AVE NE,8,-122.3020676745,47.72919787,530330002001010.0
24671,11XX BLOCK OF 18TH AVE,97,-122.30886359396908,47.61221899010309,530330079002007.0
24672,70XX BLOCK OF 17TH AVE NE,33,-122.3098792151212,47.68032602939394,530330026002011.0
24673,SW EDMUNDS ST / COTTAGE PL SW,2,-122.362182874,47.55927196,530330108003001.0
24674,7XX BLOCK OF VIRGINIA ST,28,-122.33702472371428,47.61538897178571,530330073003025.0
24675,20TH AVE NE / NE 61ST ST,1,-122.306509431,47.67262222,530330043013006.0
24676,1XX BLOCK OF NW MARKET ST,2,-122.3581280935,47.663680705,530330048001024.0
24677,1XX BLOCK OF VALLEY ST,141,-122.35487482384396,47.626322172269504,530330070003017.0
24678,4XX BLOCK OF NE THORNTON PL,67,-122.324917868597,47.70249568298508,530330019001007.0
24679,N 41ST ST / BURKE AVE N,4,-122.33504667,47.65681057,530330051002019.0
24680,82XX BLOCK OF 22ND PL NE,6,-122.303646129,47.6892111,530330025001003.0
24681,S HOLDEN ST / M L KING JR WAY S,4,-122.280811763,47.533374,530330110013028.0
24682,77XX BLOCK OF 38TH AVE SW,16,-122.380646674,47.53277558,530330115003012.0
24683,PHINNEY AVE N / N 97TH ST,6,-122.354051828,47.69964608,530330017013017.0
24684,CROCKETT ST / WARREN AVE N,6,-122.354381207,47.63741429,530330068001010.0
24685,53XX BLOCK OF SAND POINT WAY NE,13,-122.27946235,47.66795816,530330042002026.0
24686,33XX BLOCK OF NE 137TH ST,32,-122.291483727,47.72828585,530330001002002.0
24687,BOREN AVE N / REPUBLICAN ST,19,-122.33583805736842,47.62319936,530330073003005.0
24688,19XX BLOCK OF S PLUM ST,7,-122.307497978,47.585510718571435,530330094003007.0
24689,50XX BLOCK OF 45TH AVE NE,4,-122.27942284575,47.6656398725,530330041004004.0
24690,38XX BLOCK OF INTERLAKE AVE N,40,-122.34133521925,47.65340755,530330054004025.0
24691,W MARGINAL WAY SW / SW ANDOVER ST,3,-122.354526782,47.56832874,530330099004082.0
24692,NE 40 ST / ROOSEVELT WY NE,1,-122.317836357,47.65625712,530330053021004.0
24693,4XX BLOCK OF NW 42ND ST,8,-122.36239934975,47.65776609,530330048003012.0
24694,WESTLAKE AVE N / 4TH AVE N,5,-122.349741008,47.64614702,530330060002006.0
24695,N 39TH ST / WHITMAN AVE N,7,-122.34596620657142,47.65412911,530330054004009.0
24696,3RD AVE NE / NE 130TH ST,1,-122.326232354,47.72314251,530330006001017.0
24697,SW KENYON ST / 34TH AVE SW,4,-122.37526575,47.53191221,530330115001009.0
24698,57XX BLOCK OF SW STEVENS ST,8,-122.406061103,47.57779621,530330097011007.0
24699,38TH AVE NE / NE 117TH ST,1,-122.287918104,47.71373351,530330008001014.0
24700,NW CANAL ST / 2ND AVE NW,10,-122.359498885,47.65286818,530330048003024.0
24701,ALASKAN WAY / MARION ST,1,-122.33778754,47.60306059,530330081001048.0
24702,21XX BLOCK OF NW 57TH ST,2,-122.383438059,47.67018162,530330047004004.0
24703,10XX BLOCK OF NW 120TH ST,2,-122.36869349,47.71603611,530330005003009.0
24704,27XX BLOCK OF LAKE WASHINGTON BLVD S,2,-122.283690178,47.57887188,530330095003006.0
24705,7XX BLOCK OF NE 83RD ST,1,-122.321633267,47.68894467,530330027001005.0
24706,119XX BLOCK OF 1ST AVE SW,2,-122.334876778,47.4963577,530330268023005.0
24707,TERRY AV / I5 RP,1,-122.330860477,47.61415583,530330083002006.0
24708,21XX BLOCK OF 9TH AVE,24,-122.33766485033333,47.61751091333333,530330073003021.0
24709,9XX BLOCK OF NW 90TH ST,2,-122.369383806,47.69425553,530330017023003.0
24710,NW 114TH PL / 8TH AVE NW,1,-122.366114651,47.71191547,530330005003015.0
24711,S BRANDON ST / 47TH AVE S,1,-122.274407004,47.55337896,530330102004018.0
24712,52XX BLOCK OF 37TH AVE SW,34,-122.378929757,47.555625,530330105002002.0
24713,39XX BLOCK OF NE 62ND ST,1,-122.285344389,47.67396872,530330042002003.0
24714,32XX BLOCK OF NE 90TH ST,17,-122.29199825988236,47.69383521058824,530330021001014.0
24715,46TH AVE SW / GLENN WAY SW,1,-122.39083191,47.56476129,530330097022015.0
24716,24XX BLOCK OF 33RD AVE W,32,-122.39962472540624,47.639841139375,530330057003017.0
24717,83XX BLOCK OF WABASH AVE S,184,-122.26870740189672,47.52857032907609,530330118006007.0
24718,23XX BLOCK OF NE 113TH ST,9,-122.30344102,47.71027293,530330011001013.0
24719,92XX BLOCK OF 26TH PL NW,1,-122.390762321,47.69711322,530330015001015.0
24720,21XX BLOCK OF NW 67TH ST,1,-122.38375354,47.67770535,530330033005005.0
24721,AURORA AVE N / N 98TH ST,20,-122.344640307,47.70052468,530330013003011.0
24722,43XX BLOCK OF BAKER AVE NW,31,-122.359585733,47.65958298,530330048002013.0
24723,8XX BLOCK OF MCGILVRA BLVD E,17,-122.28165720864703,47.62710111,530330063002020.0
24724,105XX BLOCK OF CULPEPER CT NW,2,-122.380125701,47.706209455,530330016001003.0
24725,74XX BLOCK OF 39TH AVE S,46,-122.2835298195,47.53546709956522,530330110013009.0
24726,9XX BLOCK OF 19TH AVE E,40,-122.3072848397,47.6277606,530330064003013.0
24727,1ST AVE NW / N 74TH ST,1,-122.35797776,47.68255564,530330029002008.0
24728,14TH AVE NW / NW 53RD ST,9,-122.373590113,47.66715954,530330047002008.0
24729,49XX BLOCK OF DAYTON AVE N,4,-122.35271388625,47.6646610475,530330049001004.0
24730,14XX BLOCK OF AURORA AVE N,4,-122.343513217,47.63144297,530330067004032.0
24731,15XX BLOCK OF 22ND AVE E,6,-122.30350511716667,47.63273916166666,530330062003018.0
24732,42XX BLOCK OF 48TH AVE S,10,-122.273241967,47.56478685,530330101001025.0
24733,7XX BLOCK OF N 39TH ST,11,-122.34939181145454,47.6541385490909,530330049002003.0
24734,69XX BLOCK OF 25TH AVE SW,21,-122.36439708738096,47.53995594,530330107011012.0
24735,106XX BLOCK OF 55TH AVE S,17,-122.2648181157647,47.50489478,530330119005010.0
24736,UNIVERSITY BR / BURKE GILMAN TL,1,-122.318471851,47.65520413,530330052002016.0
24737,5XX BLOCK OF STADIUM PL S,100,-122.331585789,47.59792237,530330093002016.0
24738,BEACH DR SW / SW ANDOVER ST,1,-122.409113203,47.56856376,530330097014010.0
24739,LINDEN AVE N / WINONA AVE N,2,-122.346390578,47.68180317,530330028002011.0
24740,14XX BLOCK OF W HOWE ST,9,-122.375563943,47.63595325,530330058022019.0
24741,11TH AVE NW / NW 85TH ST,3,-122.370402335,47.69063665,530330017022007.0
24742,73XX BLOCK OF MARTIN LUTHER KING JR WAY S,9,-122.280797113,47.53623842,530330111012015.0
24743,2XX BLOCK OF 6TH AVE,10,-122.3270266685,47.60295097,530330085003007.0
24744,13XX BLOCK OF E COLUMBIA ST,28,-122.31479690071428,47.60921862,530330086001007.0
24745,NE 130TH ST / 25TH AVE NE,1,-122.30188278,47.72294145,530330002002001.0
24746,39TH AVE SW / SW RAYMOND ST,2,-122.381784776,47.54842167,530330106001004.0
24747,13XX BLOCK OF E THOMAS ST,27,-122.31516379007408,47.62111675,530330075001008.0
24748,32XX BLOCK OF NE 94TH ST,14,-122.291911954,47.69656214,530330021001007.0
24749,25XX BLOCK OF NW 59TH ST,1,-122.388864299,47.67164701,530330032002007.0
24750,35XX BLOCK OF S GRAHAM ST,25,-122.28731645752,47.5460769792,530330104013010.0
24751,NE 92ND ST / 5TH AVE NE,6,-122.323063641,47.69586712,530330019002006.0
24752,15XX BLOCK OF 15TH AVE W,50,-122.3760800351,47.632878506,530330058022027.0
24753,62ND AVE NE / NE 74TH ST,1,-122.262218039,47.68210427,530330040001014.0
24754,41XX BLOCK OF W PARKMONT PL,1,-122.409759751,47.64046505,530330056003018.0
24755,67XX BLOCK OF 12TH AVE SW,14,-122.35035233328573,47.54095485,530330108001009.0
24756,LAKE WASHINGTON BLVD E / 26TH AVE E,1,-122.298528016,47.64127022,530330062001063.0
24757,39XX BLOCK OF W STEVENS WAY NE,1,-122.310399601,47.65460693,530330053023023.0
24758,16XX BLOCK OF N 40TH ST,12,-122.338047155,47.65565794,530330054001001.0
24759,43XX BLOCK OF W MONTFORT PL,1,-122.412652369,47.64234421,530330056003001.0
24760,60XX BLOCK OF 33RD AVE S,45,-122.29025259435556,47.54705451377777,530330104013000.0
24761,CROCKETT ST / 8TH AVE N,8,-122.341927446125,47.6379973,530330060001005.0
24762,68XX BLOCK OF 43RD AVE NE,12,-122.282298895,47.67850717,530330039002016.0
24763,143XX BLOCK OF 32ND AVE NE,344,-122.2938204107936,47.73285933034884,530330001004000.0
24764,24XX BLOCK OF SW SPOKANE ST,1,-122.364621062,47.57167629,530330099004033.0
24765,83XX BLOCK OF DELRIDGE WAY SW,1,-122.360455282,47.52918117,530330114013014.0
24766,93XX BLOCK OF 21ST AVE NW,6,-122.382728826,47.69706217,530330016002006.0
24767,65XX BLOCK OF 35TH AVE NE,126,-122.29029918696824,47.67669147,530330039001017.0
24768,N 45TH ST / BAGLEY AVE N,22,-122.3325487,47.66138088,530330051001012.0
24769,NE 42ND ST / 37TH AVE NE,1,-122.288253475,47.65915298,530330041005024.0
24770,BELVIDERE AVE SW / SW OLGA ST,1,-122.379146066,47.58028479,530330098001009.0
24771,S SPOKANE ST / 19TH AVE S,1,-122.306474017,47.57192356,530330100024020.0
24772,24TH AVE W / W ARMOUR ST,3,-122.387590229,47.64461977,530330058021011.0
24773,8 AV / UNION ST,5,-122.331570842,47.6112235,530330082001017.0
24774,PIKE ST / 5TH AVE,147,-122.335574023,47.6106779,530330082001004.0
24775,13XX BLOCK OF S MAIN ST,1,-122.315020491,47.60000951,530330090002007.0
24776,32XX BLOCK OF SW WESTBRIDGE PL,1,-122.373925673,47.57159152,530330099001007.0
24777,4TH AVE N / ALOHA ST,4,-122.348856223,47.62716398,530330067002015.0
24778,MERCER ST / 3RD AVE N,1,-122.35148741,47.62456996,530330072001016.0
24779,18XX BLOCK OF NW 70TH ST,2,-122.380523166,47.67952051,530330030004016.0
24780,N 130TH ST / GREENWOOD AVE N,1,-122.355546708,47.72323367,530330004013000.0
24781,39XX BLOCK OF GREENWOOD AVE N,14,-122.35548256614284,47.65478177571429,530330049003007.0
24782,BROADWAY / E COLUMBIA ST,10,-122.320756774,47.6092415,530330086002005.0
24783,LINDEN AVE N / N 45TH ST,1,-122.348597591,47.66139155,530330049005010.0
24784,117XX BLOCK OF 5TH AVE NE,16,-122.323460205,47.71495241,530330006006007.0
24785,33RD AVE / E CHERRY ST,1,-122.290477635,47.60795202,530330078002024.0
24786,SW GENESEE ST / 42ND AVE SW,8,-122.385452863,47.56468327,530330098004012.0
24787,17XX BLOCK OF 23RD AVE S,28,-122.30260225128572,47.587644655714286,530330095002031.0
24788,NW 65TH ST / 32ND AVE NW,1,-122.39836598,47.67582465,530330032007018.0
24789,65XX BLOCK OF 38TH AVE S,40,-122.284815874025,47.5436260905,530330110012002.0
24790,12TH AVE NW / NW 92ND ST,1,-122.371407189,47.69606494,530330017023005.0
24791,5TH AVE NE / NE 89TH ST,4,-122.323031799,47.69313331,530330019002013.0
24792,NW 49TH ST / 17TH AVE NW,7,-122.37889043,47.66439784,530330047002026.0
24793,23XX BLOCK OF N 46TH ST,6,-122.33074863466666,47.66261919,530330051001002.0
24794,36TH AVE W / W LAWTON ST,1,-122.403569,47.66345884,530330057005008.0
24795,FREMONT AVE N / N 91ST ST,3,-122.349963528,47.69492587,530330017012011.0
24796,59XX BLOCK OF AURORA AVE N,14,-122.347256305,47.67208002,530330035002038.0
24797,11TH AVE E / E THOMAS ST,13,-122.318252044,47.62109476,530330075003012.0
24798,S JUNEAU ST / 46TH AVE S,1,-122.275387167,47.5497067,530330102003009.0
24799,S CLOVERDALE ST / 50TH AVE S,4,-122.271354861,47.52613086,530330118005009.0
24800,46XX BLOCK OF SW ROSE ST,8,-122.392140259,47.52975061875,530330116005000.0
24801,12XX BLOCK OF WARREN AVE N,18,-122.35410880744443,47.630323752222225,530330070001006.0
24802,35XX BLOCK FREMONT AVE N,1,-122.34988467,47.65088991,530330049002017.0
24803,8XX BLOCK OF S LANDER ST,1,-122.323200626,47.57980949,530330093003078.0
24804,35XX BLOCK OF NE 55TH ST,2,-122.289636693,47.66851142,530330042004020.0
24805,SW SPOKANE ST / 48TH AVE SW,1,-122.393416984,47.57208163,530330097021021.0
24806,9XX BLOCK OF 22ND AVE S,24,-122.303272629125,47.59382071,530330090001013.0
24807,59XX BLOCK OF S BANGOR ST,5,-122.2588938298,47.50612182,530330119003005.0
24808,WARD PL / TAYLOR AVE N,1,-122.346242698,47.62739745,530330067002013.0
24809,NW 59TH ST / 14TH AVE NW,1,-122.373580911,47.67162889,530330047003007.0
24810,37XX BLOCK OF SW 99TH ST,53,-122.380581365,47.51468393,530330120003012.0
24811,48XX BLOCK OF 20TH AVE S,23,-122.306979981,47.55909965,530330104022001.0
24812,21XX BLOCK OF N 59TH ST,11,-122.332699991,47.67160002,530330046002002.0
24813,9XX BLOCK OF UNION ST,198,-122.3296707240606,47.61177482,530330082003001.0
24814,9XX BLOCK OF N MOTOR PL,5,-122.3463411302,47.658674016,530330050003025.0
24815,8XX BLOCK OF 24TH AVE,15,-122.30145978486667,47.60951843,530330088001023.0
24816,46XX BLOCK OF S CHICAGO ST,59,-122.273981964661,47.53262742,530330111013006.0
24817,87XX BLOCK OF 25TH AVE NE,5,-122.301494009,47.69193145,530330021003010.0
24818,42XX BLOCK OF S LUCILE ST,31,-122.27962342587097,47.552667419032254,530330103002001.0
24819,E GREEN LAKE WAY N / KENWOOD PL N,10,-122.337620068,47.67218409,530330046001000.0
24820,1XX BLOCK OF 22ND AVE S,8,-122.303300202625,47.60108359,530330090001000.0
24821,55XX BLOCK OF RAINIER AVE S,24,-122.27827839095832,47.55229447958333,530330103002003.0
24822,6XX BLOCK OF S 5TH AVE S,1,-122.327681,47.596655,530330091002010.0
24823,NE 95TH ST / 23RD AVE NE,5,-122.304180496,47.69755901,530330021002005.0
24824,52XX BLOCK OF PALATINE AVE N,20,-122.356405152,47.66739045,530330035003014.0
24825,133XX BLOCK OF 19TH AVE NE,16,-122.30908199,47.72515169,530330002004014.0
24826,35TH AVE SW / SW MORGAN ST SW,1,-122.376445038,47.54468258,530330107023004.0
24827,8XX BLOCK OF 1ST AVE,280,-122.33526050799642,47.6036254,530330081001033.0
24828,10XX BLOCK OF N 45TH ST,20,-122.34527834735,47.6613857025,530330050003004.0
24829,32XX BLOCK OF NW 64TH ST,33,-122.3997243040909,47.67484237,530330032006028.0
24830,30XX BLOCK OF W RUFFNER ST,3,-122.396232962,47.65225761,530330057002002.0
24831,41XX BLOCK OF SW HOLLY ST,1,-122.385124495,47.54300693,530330106003010.0
24832,37XX BLOCK OF NW 61ST ST,1,-122.404478727,47.67280631,530330032006031.0
24833,25TH AVE SW / PUGET BLVD SW,4,-122.364289771,47.55528171,530330108003007.0
24834,42XX BLOCK OF MERIDIAN AVE N,23,-122.33377800308696,47.65854468,530330051002009.0
24835,W MCGRAW ST / 2ND AVE W,1,-122.35958981,47.63959691,530330060003023.0
24836,22XX BLOCK OF 12TH AVE S,12,-122.317310043,47.58279643,530330093003000.0
24837,14XX BLOCK OF SW THISTLE ST,7,-122.35351976042855,47.52830044285714,530330113004004.0
24838,SW ADMIRAL WAY / SW SPOKANE ST,5,-122.368229584,47.5714088,530330099004064.0
24839,60XX BLOCK OF 30TH AVE NW,4,-122.395665461,47.67260889,530330032005007.0
24840,25TH AVE S / S PLUM ST,6,-122.300319307,47.58548373,530330095002055.0
24841,107XX BLOCK OF 19TH AVE NE,17,-122.30809346,47.70757327,530330011002000.0
24842,50TH AVE S / S GENESEE ST,7,-122.270726687,47.56411287,530330101001023.0
24843,20XX BLOCK OF S PLUM ST,9,-122.30619267677775,47.58550618,530330094003006.0
24844,26XX BLOCK OF FRANKLIN AVE E,58,-122.3246261604138,47.64384093,530330061003022.0
24845,89XX BLOCK OF 12TH AVE NE,19,-122.31488251478947,47.69354009,530330020003010.0
24846,NE 53RD ST / RAVENNA AVE NE,3,-122.303406057,47.66713052,530330043022001.0
24847,30XX BLOCK OF SW 111TH ST,1,-122.371947929,47.50396891,530330121002010.0
24848,NE 58TH ST / 8TH AVE NE,2,-122.320096802,47.67077265,530330045001006.0
24849,63XX BLOCK OF 24TH AVE SW,24,-122.363632628,47.5456968,530330107011012.0
24850,34XX BLOCK OF S MCCLELLAN ST,7,-122.28926112185714,47.57834092,530330095001056.0
24851,1XX BLOCK OF 34TH AVE E,23,-122.28941907052172,47.61931212434783,530330078004010.0
24852,REPUBLICAN ST / 2ND AVE N,10,-122.352802217,47.623262,530330071002001.0
24853,14TH AVE W / W BARRETT ST,1,-122.374877656,47.64659953,530330059002016.0
24854,24XX BLOCK OF 35TH AVE W,17,-122.402368573,47.64035778,530330056004030.0
24855,71XX BLOCK OF BEACON AVE S,30,-122.29459558193332,47.537962326,530330110021017.0
24856,S TRENTON ST / 45TH AVE S,2,-122.27584503,47.52425345,530330118004002.0
24857,57XX BLOCK OF SW ORLEANS ST,6,-122.406562167,47.57111147,530330097014015.0
24858,SUNNYSIDE AVE N / N 39TH ST,4,-122.330261543,47.65429293,530330051003001.0
24859,4XX BLOCK OF S WELLER ST,1,-122.327021151,47.59751594,530330091002003.0
24860,23XX BLOCK OF NW 73RD ST,2,-122.38699862,47.68131484,530330031003006.0
24861,13XX BLOCK OF S DAKOTA ST,7,-122.315327579,47.56723421,530330100012015.0
24862,WEST GREEN LAKE WAY N / EAST GREEN LAKE WAY N,15,-122.339963786,47.66934432,530330046001014.0
24863,REPUBLICAN ST / DEXTER AVE N,14,-122.34236126642855,47.62322375,530330072001005.0
24864,53XX BLOCK OF 8TH AVE NE,60,-122.31952174936666,47.667856261,530330045001007.0
24865,54XX BLOCK OF 26TH AVE NW,1,-122.390142644,47.66842316,530330032003012.0
24866,47XX BLOCK OF INTERLAKE AVE N,3,-122.34064256966666,47.66322225,530330050001021.0
24867,M L KING JR WAY S / S GENESEE ST,4,-122.295369841,47.56380703,530330100013006.0
24868,NW 97TH ST / DIBBLE AVE NW,2,-122.367390627,47.70015016,530330014003007.0
24869,47XX BLOCK OF MARTIN LUTHER KING JR WAY S,3,-122.29293018,47.56030904,530330103004004.0
24870,21XX BLOCK OF N 135TH ST,16,-122.332864731,47.72684006,530330006001005.0
24871,63XX BLOCK OF 1ST AVE NE,8,-122.328172883625,47.67478302125,530330036003009.0
24872,33XX BLOCK OF S COLLEGE ST,2,-122.290329851,47.58251453,530330095001059.0
24873,90XX BLOCK OF 18TH AVE SW,177,-122.35780591121468,47.521948,530330114022001.0
24874,20XX BLOCK OF NE 77TH ST,4,-122.306055457,47.6848596625,530330025001025.0
24875,6XX BLOCK OF NW 132ND ST,4,-122.364320091,47.72509132,530330005001015.0
24876,STONE WAY N / N 50TH ST,6,-122.340207469,47.66503444,530330046001027.0
24877,51XX BLOCK OF S LUCILE ST,40,-122.2688344994,47.55261026625,530330102004034.0
24878,23XX BLOCK OF W WHEELER ST,3,-122.387283519,47.64059749,530330058023011.0
24879,S HENDERSON ST / 2ND AVE S,3,-122.33174987,47.52279012,530330112001018.0
24880,39TH AVE NE / NE 52ND PL,1,-122.285686064,47.66664469,530330042003004.0
24881,3RD AVE NW / NW 45TH ST,2,-122.360789795,47.66146899,530330048004015.0
24882,8XX BLOCK OF NE 86TH ST,14,-122.31896130164284,47.69128701,530330019002016.0
24883,14XX BLOCK OF 11TH AVE,97,-122.31813168251546,47.613512844948445,530330075004018.0
24884,29XX BLOCK OF S HOLLY ST,73,-122.2950326059315,47.54264856890411,530330110022034.0
24885,9XX BLOCK OF N 90TH ST,40,-122.34590504975,47.6941896,530330018003010.0
24886,32XX BLOCK OF 56TH PL SW,4,-122.404167692,47.57517013,530330097011023.0
24887,134XX BLOCK OF ROOSEVELT WAY N,145,-122.32961636748276,47.72646673006897,530330003001034.0
24888,2ND AVE NE / WOODLAWN AVE NE,4,-122.327519735,47.68274412,530330036002018.0
24889,NE 68TH ST / 12TH AVE NE,6,-122.31569221,47.67802843,530330026003008.0
24890,65XX BLOCK OF JONES AVE NW,22,-122.38642900413636,47.67682836045455,530330033004001.0
24891,13XX BLOCK OF SW SPOKANE ST,13,-122.350930323,47.57088834,530330099004079.0
24892,64XX BLOCK OF RAINIER AVE S,3,-122.275214393,47.54543884,530330111022002.0
24893,30XX BLOCK OF 12TH AVE W,30,-122.37250132986667,47.647587686,530330059002015.0
24894,63XX BLOCK OF CARLETON AVE S,1,-122.32040255,47.54657841,530330109002096.0
24895,46TH AVE S / S WILLOW ST,1,-122.275478921,47.54068232,530330111012000.0
24896,W THURMAN ST / 24TH AVE W,1,-122.38745817,47.65584979,530330058013015.0
24897,29XX BLOCK OF S ADAMS ST,32,-122.29660232190624,47.5650504175,530330100013004.0
24898,E HARRISON ST / LAKE WASHINGTON BLVD E,2,-122.285514097,47.62251474,530330063002027.0
24899,42XX BLOCK OF 51ST AVE S,26,-122.26947712880768,47.56470371884616,530330101001022.0
24900,32ND AVE S / S PLUM ST,1,-122.291924522,47.58513652,530330095001043.0
24901,23RD AVE / E MARION ST,15,-122.302760995,47.61002299,530330088001009.0
24902,N 104TH ST / DAYTON AVE N,1,-122.352755233,47.70435112,530330017013001.0
24903,35TH AVE SW / SW SOUTHERN ST,2,-122.376637594,47.52973584,530330115002000.0
24904,OLIVE WAY / 4TH AVE,43,-122.338542644,47.61218154,530330072001064.0
24905,26XX BLOCK OF W MANOR PL,35,-122.390664641,47.65320787,530330058013010.0
24906,132XX BLOCK OF 1ST AVE NW,26,-122.35824916,47.72619698,530330004012016.0
24907,88XX BLOCK OF 16TH AVE SW,73,-122.3550935880822,47.52378810917808,530330113003006.0
24908,67XX BLOCK OF RAINIER AVE S,172,-122.2721859038372,47.54158415965116,530330111022008.0
24909,E CRESCENT DR / 24TH AVE E,1,-122.301612971,47.63227855,530330062001068.0
24910,35TH AVE NW / NW 68TH ST,1,-122.402109854,47.67822631,530330032007004.0
24911,28TH AVE S / S MAIN ST,5,-122.296207674,47.60028113,530330089003016.0
24912,29XX BLOCK OF W GOVERNMENT WAY,4,-122.3955287405,47.66131478,530330057005017.0
24913,RAVENNA AVE NE / NE 98TH ST,1,-122.301318158,47.70025636,530330021002000.0
24914,N 89TH ST / LINDEN AVE N,3,-122.347236498,47.6934692,530330018002004.0
24915,104XX BLOCK OF 57TH AVE S,41,-122.261272312,47.50717303,530330119005008.0
24916,53RD AVE S / RENTON AVE S,4,-122.266519265,47.51481328,530330118003010.0
24917,9XX BLOCK OF NW 59TH ST,25,-122.369674226,47.67162447,530330047001001.0
24918,S LUCILE ST / 1ST AVE S,8,-122.334215505,47.55342593,530330109002035.0
24919,QUEEN ANNE AVE N / PROSPECT ST,5,-122.356680245,47.62871227,530330070001011.0
